firm_id,num_dir,num_dir_gov,profit,employee,age,industry,gov_rate
1670,7,6,7.69,89,19,Tech,0.8571428571428571
1671,5,5,0.0,130,73,Retail,1.0
1672,8,6,8.64,141,60,Health,0.75
1673,11,5,10.96,397,2,Tech,0.45454545454545453
1674,9,8,8.01,270,100,Manufacturing,0.8888888888888888
1675,7,7,5.12,450,1,Tech,1.0
1676,10,7,0.0,431,8,Finance,0.7
1677,8,5,0.0,237,31,Finance,0.625
1678,7,6,0.0,348,60,Finance,0.8571428571428571
1679,9,6,0.0,490,87,Health,0.6666666666666666
1680,8,8,4.7,379,81,Finance,1.0
1681,6,6,0.0,99,35,Tech,1.0
1682,9,5,12.54,349,57,Tech,0.5555555555555556
1683,9,7,3.89,420,77,Health,0.7777777777777778
1684,10,6,7.61,444,46,Tech,0.6
1685,8,6,0.0,428,41,Retail,0.75
1686,10,5,13.2,474,14,Tech,0.5
1687,11,7,12.61,380,62,Manufacturing,0.6363636363636364
1688,8,6,2.02,424,58,Tech,0.75
1689,9,8,3.21,325,3,Tech,0.8888888888888888
1690,9,8,5.72,271,88,Tech,0.8888888888888888
1691,5,5,0.0,229,3,Tech,1.0
1692,9,8,1.93,386,28,Tech,0.8888888888888888
1693,8,6,0.0,374,90,Retail,0.75
1694,11,6,0.0,230,29,Manufacturing,0.5454545454545454
1695,6,5,0.0,459,45,Manufacturing,0.8333333333333334
1696,5,5,0.0,123,74,Health,1.0
1697,11,7,0.0,449,96,Tech,0.6363636363636364
1698,9,7,0.0,420,10,Tech,0.7777777777777778
1699,10,8,11.16,66,6,Health,0.8
1700,5,5,1.38,193,2,Retail,1.0
1701,11,8,11.31,70,73,Retail,0.7272727272727273
1702,8,6,1.33,320,55,Manufacturing,0.75
1703,5,5,0.0,374,52,Manufacturing,1.0
1704,11,8,3.04,477,19,Manufacturing,0.7272727272727273
1705,7,5,0.63,374,6,Retail,0.7142857142857143
1706,9,6,0.0,381,35,Health,0.6666666666666666
1707,5,5,4.28,191,3,Health,1.0
1708,7,6,0.0,336,61,Manufacturing,0.8571428571428571
1709,7,5,6.21,197,50,Manufacturing,0.7142857142857143
1710,10,8,4.77,342,61,Manufacturing,0.8
1711,11,8,0.0,353,33,Health,0.7272727272727273
1712,5,5,0.0,254,70,Tech,1.0
1713,8,8,4.66,234,95,Tech,1.0
1714,8,7,0.76,430,24,Tech,0.875
1715,10,7,0.0,464,66,Finance,0.7
1716,6,5,10.93,434,17,Finance,0.8333333333333334
1717,7,5,0.0,126,77,Retail,0.7142857142857143
1718,9,7,6.42,402,99,Finance,0.7777777777777778
1719,10,5,13.48,129,59,Manufacturing,0.5
1720,9,8,0.0,259,96,Manufacturing,0.8888888888888888
1721,5,5,0.0,63,67,Retail,1.0
1722,9,5,0.0,393,85,Health,0.5555555555555556
1723,5,5,0.0,73,43,Finance,1.0
1724,6,5,0.0,136,55,Retail,0.8333333333333334
1725,7,6,4.83,487,29,Retail,0.8571428571428571
1726,9,8,0.0,338,57,Manufacturing,0.8888888888888888
1727,8,5,3.58,277,20,Tech,0.625
1728,7,7,7.93,212,34,Retail,1.0
1729,9,6,9.22,97,48,Manufacturing,0.6666666666666666
1730,9,5,6.44,378,2,Tech,0.5555555555555556
1731,9,6,0.09,492,2,Retail,0.6666666666666666
1732,5,5,1.78,419,33,Retail,1.0
1733,9,8,3.33,424,38,Health,0.8888888888888888
1734,10,8,0.0,73,83,Retail,0.8
1735,8,7,0.0,393,30,Retail,0.875
1736,7,7,7.51,123,79,Finance,1.0
1737,11,8,2.58,259,67,Finance,0.7272727272727273
1738,10,8,0.0,238,77,Tech,0.8
1739,7,7,0.0,73,60,Finance,1.0
1740,11,7,1.53,468,62,Health,0.6363636363636364
1741,6,6,5.45,249,73,Tech,1.0
1742,10,8,8.09,176,96,Finance,0.8
1743,8,5,9.02,283,77,Tech,0.625
1744,8,6,0.0,194,58,Health,0.75
1745,10,5,4.56,233,60,Retail,0.5
1746,8,7,0.0,177,2,Finance,0.875
1747,8,8,0.0,308,63,Retail,1.0
1748,7,6,0.0,176,74,Finance,0.8571428571428571
1749,9,5,9.52,483,81,Tech,0.5555555555555556
1750,7,7,0.0,246,49,Manufacturing,1.0
1751,5,5,0.0,234,35,Retail,1.0
1752,10,5,0.0,236,17,Manufacturing,0.5
1753,5,5,0.0,367,51,Retail,1.0
1754,9,8,0.0,376,59,Health,0.8888888888888888
1755,11,7,13.09,258,63,Health,0.6363636363636364
1756,5,5,6.27,94,76,Manufacturing,1.0
1757,11,5,14.35,118,85,Health,0.45454545454545453
1758,8,5,4.86,154,82,Health,0.625
1759,6,6,0.0,473,15,Health,1.0
1760,5,5,1.19,171,30,Retail,1.0
1761,5,5,0.23,330,25,Tech,1.0
1762,9,7,8.33,56,47,Tech,0.7777777777777778
1763,9,7,0.0,52,17,Retail,0.7777777777777778
1764,6,5,0.0,273,12,Manufacturing,0.8333333333333334
1765,11,8,0.0,174,80,Health,0.7272727272727273
1766,6,6,0.0,484,78,Tech,1.0
1767,10,7,7.5,309,80,Tech,0.7
1768,11,5,3.08,235,2,Health,0.45454545454545453
1769,7,5,0.0,260,52,Finance,0.7142857142857143
1770,7,5,0.0,198,59,Finance,0.7142857142857143
1771,8,5,2.33,404,35,Finance,0.625
1772,8,6,8.06,179,30,Health,0.75
1773,6,6,8.8,236,77,Manufacturing,1.0
1774,11,7,12.95,205,47,Retail,0.6363636363636364
1775,7,7,6.05,74,68,Tech,1.0
1776,9,8,0.0,393,75,Tech,0.8888888888888888
1777,6,5,4.55,301,60,Finance,0.8333333333333334
1778,11,7,4.19,214,84,Health,0.6363636363636364
1779,11,8,0.0,293,34,Tech,0.7272727272727273
1780,11,7,12.11,428,15,Manufacturing,0.6363636363636364
1781,5,5,0.0,217,22,Retail,1.0
1782,6,6,8.04,87,13,Health,1.0
1783,9,7,2.52,181,89,Health,0.7777777777777778
1784,11,5,9.47,292,28,Health,0.45454545454545453
1785,6,5,4.74,87,11,Health,0.8333333333333334
1786,9,7,9.74,152,42,Finance,0.7777777777777778
1787,8,5,6.43,156,37,Finance,0.625
1788,8,8,2.62,253,19,Health,1.0
1789,10,5,0.0,143,77,Manufacturing,0.5
1790,7,7,0.37,496,24,Health,1.0
1791,5,5,0.0,464,37,Tech,1.0
1792,6,5,8.05,361,44,Retail,0.8333333333333334
1793,9,8,1.74,88,26,Finance,0.8888888888888888
1794,6,6,3.92,415,72,Tech,1.0
1795,9,6,0.0,169,90,Health,0.6666666666666666
1796,6,5,0.0,258,28,Tech,0.8333333333333334
1797,7,5,7.57,152,60,Manufacturing,0.7142857142857143
1798,10,5,0.0,339,79,Tech,0.5
1799,11,7,0.0,283,48,Finance,0.6363636363636364
1800,8,8,0.0,163,57,Tech,1.0
1801,8,5,12.82,58,3,Retail,0.625
1802,5,5,5.88,450,12,Tech,1.0
1803,6,6,0.0,87,84,Tech,1.0
1804,7,7,0.0,323,17,Retail,1.0
1805,9,8,0.0,332,37,Tech,0.8888888888888888
1806,8,5,9.03,344,92,Health,0.625
1807,8,8,3.75,138,69,Tech,1.0
1808,10,6,0.0,107,78,Retail,0.6
1809,11,6,0.0,222,30,Finance,0.5454545454545454
1810,11,7,0.0,192,99,Manufacturing,0.6363636363636364
1811,10,8,5.22,459,15,Tech,0.8
1812,11,8,8.49,403,6,Tech,0.7272727272727273
1813,8,8,0.0,138,34,Health,1.0
1814,5,5,0.0,469,89,Retail,1.0
1815,6,6,0.0,374,75,Tech,1.0
1816,5,5,10.15,173,42,Retail,1.0
1817,8,6,0.0,430,63,Finance,0.75
1818,11,7,8.77,238,61,Health,0.6363636363636364
1819,11,7,7.12,483,37,Health,0.6363636363636364
1820,5,5,0.0,367,4,Tech,1.0
1821,8,7,0.0,284,12,Finance,0.875
1822,11,5,0.0,407,29,Tech,0.45454545454545453
1823,6,6,1.82,379,1,Retail,1.0
1824,8,7,5.78,191,21,Finance,0.875
1825,8,5,6.45,474,32,Retail,0.625
1826,11,6,5.64,67,50,Health,0.5454545454545454
1827,8,8,0.0,339,11,Health,1.0
1828,5,5,9.68,78,87,Finance,1.0
1829,7,7,7.79,345,89,Health,1.0
1830,5,5,0.0,298,94,Manufacturing,1.0
1831,9,8,10.99,273,6,Finance,0.8888888888888888
1832,10,5,6.53,83,5,Tech,0.5
1833,9,5,5.25,416,63,Tech,0.5555555555555556
1834,8,6,6.88,121,1,Manufacturing,0.75
1835,6,5,7.42,310,54,Finance,0.8333333333333334
1836,5,5,3.49,385,55,Manufacturing,1.0
1837,11,5,0.37,209,59,Retail,0.45454545454545453
1838,8,6,0.0,283,79,Health,0.75
1839,5,5,8.15,297,87,Finance,1.0
1840,11,5,0.0,187,98,Finance,0.45454545454545453
1841,6,5,0.0,147,86,Tech,0.8333333333333334
1842,5,5,0.0,386,87,Tech,1.0
1843,6,5,1.74,119,46,Manufacturing,0.8333333333333334
1844,7,7,0.0,306,57,Retail,1.0
1845,6,5,8.14,176,97,Tech,0.8333333333333334
1846,6,6,0.0,267,73,Retail,1.0
1847,9,7,0.0,456,91,Health,0.7777777777777778
1848,8,8,0.0,482,96,Tech,1.0
1849,8,5,8.48,217,28,Health,0.625
1850,11,6,8.03,199,28,Retail,0.5454545454545454
1851,9,5,0.41,383,94,Health,0.5555555555555556
1852,10,5,10.23,250,16,Tech,0.5
1853,5,5,6.24,208,85,Manufacturing,1.0
1854,6,5,7.63,96,39,Retail,0.8333333333333334
1855,10,6,12.49,250,42,Health,0.6
1856,5,5,0.0,111,8,Manufacturing,1.0
1857,10,5,10.59,360,76,Retail,0.5
1858,6,6,0.0,298,40,Finance,1.0
1859,8,7,7.23,281,27,Finance,0.875
1860,6,5,5.11,272,11,Finance,0.8333333333333334
1861,8,7,6.52,465,100,Tech,0.875
1862,6,6,2.59,300,41,Tech,1.0
1863,10,6,0.0,81,11,Manufacturing,0.6
1864,10,5,4.04,229,35,Retail,0.5
1865,5,5,9.74,408,51,Retail,1.0
1866,6,6,9.31,223,50,Health,1.0
1867,9,8,0.0,97,86,Health,0.8888888888888888
1868,7,5,0.0,359,36,Retail,0.7142857142857143
1869,11,7,0.0,500,95,Finance,0.6363636363636364
1870,6,6,2.72,121,75,Health,1.0
1871,5,5,3.96,182,95,Retail,1.0
1872,11,5,0.57,177,26,Retail,0.45454545454545453
1873,7,5,2.97,92,57,Retail,0.7142857142857143
1874,7,5,10.85,483,62,Health,0.7142857142857143
1875,11,6,7.83,53,23,Health,0.5454545454545454
1876,6,5,3.03,352,30,Manufacturing,0.8333333333333334
1877,5,5,3.68,362,48,Manufacturing,1.0
1878,6,6,0.59,299,4,Manufacturing,1.0
1879,10,8,0.0,252,98,Manufacturing,0.8
1880,11,6,5.85,173,13,Health,0.5454545454545454
1881,7,7,2.21,323,36,Retail,1.0
1882,6,5,10.49,176,13,Health,0.8333333333333334
1883,10,8,4.11,166,70,Retail,0.8
1884,11,6,10.27,386,61,Retail,0.5454545454545454
1885,10,6,0.0,64,4,Health,0.6
1886,11,6,2.6,267,11,Retail,0.5454545454545454
1887,8,5,0.0,453,48,Health,0.625
1888,7,5,0.0,54,14,Tech,0.7142857142857143
1889,11,7,9.62,80,74,Health,0.6363636363636364
1890,5,5,9.76,287,28,Manufacturing,1.0
1891,5,5,0.0,71,74,Tech,1.0
1892,9,7,1.14,115,46,Finance,0.7777777777777778
1893,5,5,5.41,252,85,Finance,1.0
1894,9,8,0.0,124,62,Manufacturing,0.8888888888888888
1895,6,5,2.79,322,29,Health,0.8333333333333334
1896,7,6,4.55,360,43,Health,0.8571428571428571
1897,7,7,2.48,288,39,Retail,1.0
1898,8,8,0.0,369,67,Health,1.0
1899,8,8,0.0,398,97,Tech,1.0
1900,10,6,9.62,342,12,Tech,0.6
1901,9,6,5.49,441,90,Finance,0.6666666666666666
1902,9,8,0.0,392,44,Retail,0.8888888888888888
1903,8,6,7.93,376,71,Health,0.75
1904,10,8,0.0,152,41,Manufacturing,0.8
1905,5,5,5.15,320,85,Finance,1.0
1906,7,7,0.0,390,95,Retail,1.0
1907,11,8,11.05,322,51,Finance,0.7272727272727273
1908,9,6,2.12,382,62,Finance,0.6666666666666666
1909,10,5,1.45,238,8,Retail,0.5
1910,10,8,0.0,420,6,Manufacturing,0.8
1911,9,6,0.44,463,88,Finance,0.6666666666666666
1912,6,5,8.91,242,32,Manufacturing,0.8333333333333334
1913,10,8,12.69,244,45,Tech,0.8
1914,7,6,0.0,485,46,Manufacturing,0.8571428571428571
1915,9,6,2.25,269,13,Health,0.6666666666666666
1916,7,6,6.36,72,2,Retail,0.8571428571428571
1917,10,6,12.01,81,8,Manufacturing,0.6
1918,9,5,4.31,246,85,Finance,0.5555555555555556
1919,11,5,2.16,157,49,Retail,0.45454545454545453
1920,8,6,1.68,449,63,Health,0.75
1921,9,7,6.0,366,26,Health,0.7777777777777778
1922,11,8,0.0,325,54,Finance,0.7272727272727273
1923,10,7,4.03,400,15,Health,0.7
1924,5,5,0.0,405,37,Retail,1.0
1925,9,6,7.2,108,47,Manufacturing,0.6666666666666666
1926,7,5,0.0,474,55,Health,0.7142857142857143
1927,10,7,4.17,419,83,Manufacturing,0.7
1928,11,7,2.29,464,48,Tech,0.6363636363636364
1929,7,7,2.78,182,16,Tech,1.0
1930,5,5,0.0,76,65,Tech,1.0
1931,9,7,5.92,232,98,Manufacturing,0.7777777777777778
1932,11,6,4.26,130,39,Health,0.5454545454545454
1933,7,7,2.37,394,79,Retail,1.0
1934,7,6,4.47,229,45,Tech,0.8571428571428571
1935,10,7,5.75,447,27,Health,0.7
1936,8,8,6.3,97,68,Manufacturing,1.0
1937,6,5,0.0,367,27,Health,0.8333333333333334
1938,10,8,8.69,249,35,Tech,0.8
1939,6,6,1.47,413,6,Finance,1.0
1940,7,7,0.0,220,36,Finance,1.0
1941,5,5,0.0,117,11,Finance,1.0
1942,7,6,0.0,77,41,Tech,0.8571428571428571
1943,8,5,7.96,404,36,Retail,0.625
1944,7,7,3.95,108,69,Tech,1.0
1945,8,5,10.73,167,95,Manufacturing,0.625
1946,8,6,1.32,61,37,Retail,0.75
1947,8,5,1.5,244,20,Manufacturing,0.625
1948,10,6,0.0,312,68,Manufacturing,0.6
1949,5,5,0.0,393,46,Manufacturing,1.0
1950,8,8,0.0,334,84,Tech,1.0
1951,11,8,0.0,289,42,Manufacturing,0.7272727272727273
1952,9,5,0.0,261,56,Manufacturing,0.5555555555555556
1953,10,7,3.99,326,36,Retail,0.7
1954,8,5,9.17,497,8,Manufacturing,0.625
1955,8,7,9.91,277,74,Tech,0.875
1956,10,7,10.06,83,16,Retail,0.7
1957,9,7,4.44,305,47,Manufacturing,0.7777777777777778
1958,7,7,0.0,276,43,Tech,1.0
1959,9,6,5.86,399,9,Manufacturing,0.6666666666666666
1960,10,8,7.25,312,83,Retail,0.8
1961,6,6,0.0,95,100,Manufacturing,1.0
1962,6,6,0.0,51,28,Manufacturing,1.0
1963,6,6,7.29,50,99,Retail,1.0
1964,8,7,0.0,165,38,Retail,0.875
1965,7,7,1.03,177,38,Finance,1.0
1966,10,6,6.76,179,55,Manufacturing,0.6
1967,7,7,0.0,173,59,Finance,1.0
1968,7,6,0.0,160,12,Health,0.8571428571428571
1969,5,5,0.0,145,11,Tech,1.0
1970,9,8,0.0,239,21,Retail,0.8888888888888888
1971,10,6,0.0,283,99,Retail,0.6
1972,5,5,6.53,120,5,Health,1.0
1973,9,6,0.02,220,90,Manufacturing,0.6666666666666666
1974,6,5,0.95,491,86,Retail,0.8333333333333334
1975,10,5,0.21,121,73,Retail,0.5
1976,6,5,11.52,419,7,Manufacturing,0.8333333333333334
1977,10,8,0.0,239,100,Tech,0.8
1978,5,5,0.0,207,53,Manufacturing,1.0
1979,5,5,9.15,286,14,Manufacturing,1.0
1980,7,7,6.44,351,41,Finance,1.0
1981,6,6,0.0,282,8,Tech,1.0
1982,11,5,10.35,420,79,Manufacturing,0.45454545454545453
1983,10,5,4.92,282,52,Retail,0.5
1984,11,8,2.59,77,24,Finance,0.7272727272727273
1985,6,6,0.0,373,89,Manufacturing,1.0
1986,9,8,0.0,445,47,Manufacturing,0.8888888888888888
1987,9,6,6.23,489,81,Health,0.6666666666666666
1988,9,5,4.88,64,42,Manufacturing,0.5555555555555556
1989,7,7,0.0,72,52,Health,1.0
1990,11,6,8.82,79,51,Tech,0.5454545454545454
1991,11,5,11.71,202,37,Manufacturing,0.45454545454545453
1992,10,6,0.0,386,57,Finance,0.6
1993,9,7,6.38,441,73,Health,0.7777777777777778
1994,8,6,0.0,146,29,Health,0.75
1995,9,8,5.48,284,38,Manufacturing,0.8888888888888888
1996,7,6,4.59,187,1,Tech,0.8571428571428571
1997,11,5,14.54,331,97,Finance,0.45454545454545453
1998,8,6,0.0,187,7,Health,0.75
1999,6,5,0.0,51,39,Manufacturing,0.8333333333333334
2000,7,5,0.0,499,99,Manufacturing,0.7142857142857143
2001,7,5,0.0,121,30,Health,0.7142857142857143
2002,11,6,0.0,211,7,Manufacturing,0.5454545454545454
2003,7,7,7.88,453,4,Health,1.0
2004,10,5,0.0,424,93,Tech,0.5
2005,9,6,0.0,189,40,Health,0.6666666666666666
2006,7,7,5.9,323,55,Manufacturing,1.0
2007,11,7,2.86,289,96,Health,0.6363636363636364
2008,6,6,5.21,344,26,Health,1.0
2009,8,8,0.0,216,60,Health,1.0
2010,8,5,4.18,367,37,Manufacturing,0.625
2011,6,6,0.0,200,57,Finance,1.0
2012,8,7,0.0,393,92,Finance,0.875
2013,8,5,12.16,308,67,Retail,0.625
2014,5,5,0.0,457,73,Retail,1.0
2015,9,7,2.27,144,55,Manufacturing,0.7777777777777778
2016,7,6,1.75,181,36,Health,0.8571428571428571
2017,11,8,0.0,248,55,Manufacturing,0.7272727272727273
2018,10,7,11.03,69,40,Health,0.7
2019,7,5,0.0,110,52,Retail,0.7142857142857143
2020,8,6,6.0,459,32,Manufacturing,0.75
2021,9,5,11.97,379,75,Health,0.5555555555555556
2022,11,8,3.38,131,58,Finance,0.7272727272727273
2023,9,7,9.87,152,29,Finance,0.7777777777777778
2024,5,5,0.0,462,57,Tech,1.0
2025,6,6,0.0,150,1,Health,1.0
2026,5,5,0.0,143,16,Health,1.0
2027,9,6,5.58,93,73,Tech,0.6666666666666666
2028,7,5,14.53,387,27,Tech,0.7142857142857143
2029,7,7,0.0,384,74,Retail,1.0
2030,10,5,7.31,316,20,Tech,0.5
2031,11,5,0.0,449,53,Finance,0.45454545454545453
2032,7,5,4.34,212,21,Retail,0.7142857142857143
2033,5,5,0.0,359,49,Tech,1.0
2034,9,8,10.75,460,58,Manufacturing,0.8888888888888888
2035,6,5,3.23,386,76,Manufacturing,0.8333333333333334
2036,9,5,1.03,446,22,Tech,0.5555555555555556
2037,8,5,0.0,348,36,Health,0.625
2038,8,5,0.0,377,81,Manufacturing,0.625
2039,10,5,0.0,402,83,Tech,0.5
2040,8,8,0.0,423,99,Retail,1.0
2041,9,6,10.86,343,31,Retail,0.6666666666666666
2042,8,7,3.29,264,45,Finance,0.875
2043,6,5,2.46,433,55,Manufacturing,0.8333333333333334
2044,8,8,0.0,379,88,Health,1.0
2045,6,5,9.71,495,70,Tech,0.8333333333333334
2046,10,5,8.1,445,51,Finance,0.5
2047,9,8,0.0,404,22,Health,0.8888888888888888
2048,11,7,6.83,96,13,Health,0.6363636363636364
2049,11,8,4.68,63,68,Retail,0.7272727272727273
2050,8,6,0.0,479,27,Retail,0.75
2051,8,7,0.9,382,46,Manufacturing,0.875
2052,7,7,0.77,388,32,Manufacturing,1.0
2053,5,5,0.0,316,12,Retail,1.0
2054,7,6,10.69,297,36,Finance,0.8571428571428571
2055,7,5,9.73,194,83,Tech,0.7142857142857143
2056,11,7,7.86,203,23,Health,0.6363636363636364
2057,5,5,0.0,214,27,Retail,1.0
2058,8,8,0.0,410,77,Health,1.0
2059,11,7,7.2,338,22,Tech,0.6363636363636364
2060,9,6,5.12,349,37,Tech,0.6666666666666666
2061,5,5,0.0,388,46,Health,1.0
2062,10,6,4.19,125,79,Finance,0.6
2063,10,8,7.07,463,37,Retail,0.8
2064,7,5,0.0,177,82,Retail,0.7142857142857143
2065,8,5,0.0,480,51,Tech,0.625
2066,7,6,7.76,152,20,Finance,0.8571428571428571
2067,7,7,0.0,57,48,Manufacturing,1.0
2068,9,6,0.0,291,22,Retail,0.6666666666666666
2069,9,5,0.0,302,26,Health,0.5555555555555556
2070,9,7,0.0,323,79,Finance,0.7777777777777778
2071,11,8,9.23,192,27,Tech,0.7272727272727273
2072,10,8,1.3,79,54,Retail,0.8
2073,8,8,0.0,444,95,Retail,1.0
2074,9,5,12.95,473,46,Tech,0.5555555555555556
2075,9,5,11.14,227,39,Tech,0.5555555555555556
2076,10,7,9.28,167,98,Finance,0.7
2077,9,5,0.0,304,40,Manufacturing,0.5555555555555556
2078,6,6,0.0,224,29,Finance,1.0
2079,10,8,11.8,446,98,Manufacturing,0.8
2080,5,5,4.96,220,70,Retail,1.0
2081,9,8,0.0,279,21,Tech,0.8888888888888888
2082,8,6,0.0,275,12,Finance,0.75
2083,6,5,1.17,490,69,Tech,0.8333333333333334
2084,8,5,11.37,145,71,Health,0.625
2085,10,5,5.22,332,17,Health,0.5
2086,8,7,1.9,261,22,Health,0.875
2087,5,5,0.0,80,32,Retail,1.0
2088,5,5,2.86,103,6,Manufacturing,1.0
2089,7,5,8.96,427,43,Manufacturing,0.7142857142857143
2090,5,5,0.0,138,85,Retail,1.0
2091,5,5,4.16,367,56,Health,1.0
2092,10,7,12.51,396,22,Tech,0.7
2093,5,5,0.0,208,65,Health,1.0
2094,9,5,5.59,492,99,Health,0.5555555555555556
2095,7,5,0.0,72,74,Tech,0.7142857142857143
2096,9,6,8.43,435,79,Tech,0.6666666666666666
2097,5,5,0.67,351,6,Health,1.0
2098,9,5,7.24,80,48,Finance,0.5555555555555556
2099,7,6,7.87,469,86,Health,0.8571428571428571
2100,9,7,1.64,379,14,Health,0.7777777777777778
2101,11,6,12.35,258,16,Retail,0.5454545454545454
2102,6,5,1.83,234,91,Health,0.8333333333333334
2103,11,8,0.0,367,35,Manufacturing,0.7272727272727273
2104,5,5,4.21,488,39,Retail,1.0
2105,8,8,7.13,338,31,Manufacturing,1.0
2106,8,7,0.0,136,52,Tech,0.875
2107,6,5,7.65,432,2,Manufacturing,0.8333333333333334
2108,9,7,9.01,178,49,Finance,0.7777777777777778
2109,10,6,0.0,395,52,Manufacturing,0.6
2110,5,5,10.33,112,3,Tech,1.0
2111,7,5,0.0,493,45,Finance,0.7142857142857143
2112,7,6,0.0,326,74,Tech,0.8571428571428571
2113,6,5,0.0,218,28,Health,0.8333333333333334
2114,8,8,9.04,284,5,Tech,1.0
2115,10,8,4.51,153,3,Health,0.8
2116,11,8,0.0,458,49,Retail,0.7272727272727273
2117,6,6,0.0,429,46,Tech,1.0
2118,5,5,2.72,139,28,Tech,1.0
2119,6,6,0.0,420,14,Manufacturing,1.0
2120,6,5,9.7,448,51,Health,0.8333333333333334
2121,6,5,8.06,388,64,Retail,0.8333333333333334
2122,7,5,4.25,83,40,Health,0.7142857142857143
2123,8,8,10.64,334,97,Retail,1.0
2124,9,5,3.34,205,69,Health,0.5555555555555556
2125,9,8,11.64,323,81,Tech,0.8888888888888888
2126,9,8,4.98,342,70,Tech,0.8888888888888888
2127,7,5,5.09,68,91,Retail,0.7142857142857143
2128,8,7,0.0,289,5,Health,0.875
2129,6,6,6.24,78,78,Tech,1.0
2130,7,7,0.0,136,22,Tech,1.0
2131,7,7,0.0,374,9,Health,1.0
2132,6,6,0.0,119,89,Finance,1.0
2133,7,6,1.78,173,47,Manufacturing,0.8571428571428571
2134,6,5,2.77,288,34,Retail,0.8333333333333334
2135,11,8,7.08,171,19,Finance,0.7272727272727273
2136,7,6,7.64,196,65,Tech,0.8571428571428571
2137,8,7,0.0,177,41,Retail,0.875
2138,7,7,4.05,363,90,Retail,1.0
2139,8,8,0.0,364,59,Manufacturing,1.0
2140,9,8,8.28,400,18,Health,0.8888888888888888
2141,7,5,9.63,145,52,Tech,0.7142857142857143
2142,5,5,0.0,298,21,Manufacturing,1.0
2143,6,5,5.28,236,82,Manufacturing,0.8333333333333334
2144,5,5,0.0,243,89,Finance,1.0
2145,6,5,1.95,318,9,Finance,0.8333333333333334
2146,6,6,8.11,467,59,Finance,1.0
2147,7,7,0.0,204,40,Health,1.0
2148,5,5,0.0,408,75,Finance,1.0
2149,10,7,0.71,90,70,Finance,0.7
2150,11,7,9.01,199,51,Finance,0.6363636363636364
2151,10,7,0.0,354,53,Manufacturing,0.7
2152,10,7,0.0,203,66,Finance,0.7
2153,9,6,5.99,266,24,Finance,0.6666666666666666
2154,7,5,9.79,349,1,Retail,0.7142857142857143
2155,8,5,0.0,56,55,Manufacturing,0.625
2156,6,5,0.0,75,24,Retail,0.8333333333333334
2157,10,6,0.0,373,45,Retail,0.6
2158,11,8,0.0,442,60,Health,0.7272727272727273
2159,6,5,1.33,278,37,Retail,0.8333333333333334
2160,5,5,4.91,82,11,Manufacturing,1.0
2161,6,6,1.84,74,49,Retail,1.0
2162,5,5,3.48,150,91,Tech,1.0
2163,9,5,0.9,302,21,Retail,0.5555555555555556
2164,9,8,7.0,150,74,Finance,0.8888888888888888
2165,5,5,0.0,79,52,Manufacturing,1.0
2166,5,5,8.67,181,53,Manufacturing,1.0
2167,6,5,3.93,81,36,Retail,0.8333333333333334
2168,5,5,0.0,183,46,Tech,1.0
2169,9,5,8.32,257,38,Tech,0.5555555555555556
2170,9,6,0.0,248,46,Finance,0.6666666666666666
2171,10,7,6.24,412,88,Finance,0.7
2172,9,8,0.0,293,21,Finance,0.8888888888888888
2173,8,8,0.0,405,28,Tech,1.0
2174,7,7,9.19,194,71,Tech,1.0
2175,6,5,0.0,220,98,Manufacturing,0.8333333333333334
2176,5,5,7.89,335,42,Retail,1.0
2177,5,5,0.0,388,47,Retail,1.0
2178,7,7,3.62,401,46,Finance,1.0
2179,11,5,9.28,409,58,Finance,0.45454545454545453
2180,7,7,0.0,182,90,Manufacturing,1.0
2181,5,5,0.0,74,91,Tech,1.0
2182,10,7,0.0,465,74,Retail,0.7
2183,8,7,0.0,433,12,Finance,0.875
2184,10,5,0.2,98,31,Health,0.5
2185,6,5,5.47,63,79,Retail,0.8333333333333334
2186,10,6,12.13,463,12,Health,0.6
2187,6,5,9.31,444,53,Tech,0.8333333333333334
2188,7,5,7.88,245,39,Manufacturing,0.7142857142857143
2189,9,8,6.66,115,75,Health,0.8888888888888888
2190,10,6,8.07,443,13,Health,0.6
2191,10,5,0.0,402,52,Tech,0.5
2192,8,7,11.34,357,10,Finance,0.875
2193,5,5,1.59,171,29,Manufacturing,1.0
2194,6,6,0.61,333,77,Retail,1.0
2195,9,5,0.0,256,43,Tech,0.5555555555555556
2196,8,6,2.03,143,60,Finance,0.75
2197,11,5,4.56,197,40,Manufacturing,0.45454545454545453
2198,7,6,8.66,353,62,Manufacturing,0.8571428571428571
2199,10,6,5.34,207,57,Finance,0.6
2200,6,5,0.0,270,46,Tech,0.8333333333333334
2201,7,7,10.93,246,12,Finance,1.0
2202,7,5,0.0,175,35,Tech,0.7142857142857143
2203,6,6,0.0,193,81,Health,1.0
2204,5,5,0.0,392,8,Manufacturing,1.0
2205,7,6,6.15,350,73,Retail,0.8571428571428571
2206,9,7,10.28,367,82,Manufacturing,0.7777777777777778
2207,6,5,0.0,325,81,Manufacturing,0.8333333333333334
2208,10,8,9.53,328,83,Tech,0.8
2209,7,6,0.0,211,78,Manufacturing,0.8571428571428571
2210,11,8,11.6,212,19,Finance,0.7272727272727273
2211,11,8,6.74,469,67,Health,0.7272727272727273
2212,5,5,7.82,229,31,Finance,1.0
2213,11,8,0.0,437,34,Tech,0.7272727272727273
